candidate_id,variant,entry_mode,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,3.75,253848.6607266436,153.8486607266436,20.750754898148482,12.958961107035227,1.3640781927079155,1.2301928633470578,1548,712,45.99483204134367,775,773,1245,0.06358820340462189,19.63307493540052,196.33074935400518,60.59520131809288,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,3.75,253798.50701787687,153.79850701787686,20.745925606404892,11.835461776683742,1.4195885776045318,1.2393716826613999,1510,695,46.026490066225165,755,755,1245,0.0649774526824,19.564238410596026,195.64238410596028,58.86108536710947,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,2.0,253538.0102221902,153.5380102221902,20.720830165202543,13.113724975240482,1.350200075565358,1.2192927749565723,1613,752,46.621202727836334,803,810,1245,0.06080966804434679,18.831370117792932,188.31370117792932,60.41190402636186,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.25,4.0,253518.6687354557,153.51866873545566,20.718966047236975,13.715913598303775,1.424160443579394,1.2388188803932114,1513,696,46.00132187706543,757,756,1245,0.06476755310622843,19.485789821546597,194.85789821546598,58.68190711564205,935,1014
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,2.5,3.5,253472.33316304005,153.47233316304005,20.714499798150634,11.620238194256526,1.392166621238153,1.2385727792646999,1509,695,46.056991385023196,754,755,1245,0.06497324960283961,19.57786613651425,195.77866136514248,58.894037689218415,935,1014
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,2.5,4.5,253251.6681659729,153.2516681659729,20.69322113473342,12.896884352485438,1.3879220139137227,1.2385180592958704,1509,695,46.056991385023196,754,755,1245,0.06495834708879764,19.607687210072896,196.07687210072896,58.99083513541344,935,1014
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.25,3.75,252943.73035849942,152.9437303584994,20.663502047827386,13.58054127793309,1.4235308073759663,1.2382277404895947,1513,696,46.00132187706543,757,756,1245,0.06460723627936088,19.475214805023132,194.7521480502313,58.6489547935331,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,0.75,4.25,252939.1793558447,152.9391793558447,20.663062614085614,12.395011276578794,1.3881373351643673,1.2266123276321714,1608,711,44.21641791044777,812,796,1245,0.060862520578366754,18.17723880597015,181.77238805970148,57.66862321079188,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,2.25,4.25,252931.24173144298,152.93124173144298,20.662296161297622,12.673543030312285,1.3939246570916555,1.2385053540150728,1509,695,46.056991385023196,754,755,1245,0.06483634548614019,19.60702451954937,196.0702451954937,58.98877561528164,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,4.0,252873.22302865505,152.87322302865505,20.656693323561193,12.958961107035227,1.3612470195984685,1.2297275400809529,1546,710,45.924967658473484,775,771,1245,0.06342974780111546,19.658473479948253,196.58473479948253,60.5993203583565,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,3.25,252709.55242889147,152.70955242889147,20.640882206052027,10.6830174552068,1.4160491088430933,1.2381866700019428,1510,695,46.026490066225165,755,755,1245,0.06465578094933694,19.527814569536424,195.27814569536423,58.74369271959633,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,2.0,252683.0455687367,152.68304556873667,20.638320787862718,12.775640171711267,1.3407435531316176,1.2184454289634377,1612,752,46.65012406947891,802,810,1245,0.06065544119287537,18.84801488833747,188.4801488833747,60.43867778807538,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,1.75,252633.6419487489,152.6336419487489,20.63354623168676,13.26321958811868,1.3605021506067525,1.2137567594891006,1644,767,46.654501216545015,819,825,1245,0.05946715796303786,18.476277372262775,184.76277372262774,60.36659458346205,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.0,3.25,252553.67758265766,152.55367758265766,20.62581658884759,12.12466824551055,1.3783479399003622,1.2237270796626258,1580,717,45.379746835443036,791,789,1245,0.06195747059200196,19.004430379746836,190.04430379746836,59.57161981258366,11816,7888
