session_date,equity
2023-03-28,119706.36049233402
2023-03-29,119706.36049233402
2023-03-30,119706.36049233402
2023-03-31,119706.36049233402
2023-04-03,119060.19032270956
2023-04-04,119060.19032270956
2023-04-05,119060.19032270956
2023-04-06,120286.90889956188
2023-04-10,121122.68365457014
2023-04-11,121368.70299000188
2023-04-12,121114.5911347196
2023-04-13,121829.3244117235
2023-04-14,121385.579555882
2023-04-17,121385.579555882
2023-04-18,121385.579555882
2023-04-19,121385.579555882
2023-04-20,121385.579555882
2023-04-21,120730.34502858543
2023-04-24,119710.64070093734
2023-04-25,119710.64070093734
2023-04-26,119710.64070093734
2023-04-27,121076.0711775395
2023-04-28,120422.50736415079
2023-05-01,120422.50736415079
2023-05-02,120611.56283645824
2023-05-03,120611.56283645824
2023-05-04,120611.56283645824
2023-05-05,120611.56283645824
2023-05-08,120611.56283645824
2023-05-09,120611.56283645824
2023-05-10,119806.88975606064
2023-05-11,119806.88975606064
2023-05-12,119806.88975606064
2023-05-15,119806.88975606064
2023-05-16,119715.0584617026
2023-05-17,119715.0584617026
2023-05-18,121194.55275462285
2023-05-19,121194.55275462285
2023-05-22,120941.91910520892
2023-05-23,120941.91910520892
2023-05-24,120846.1779512615
2023-05-25,120846.1779512615
2023-05-26,122649.55691255043
2023-05-30,122901.04481463881
2023-05-31,122835.98569806875
2023-06-01,123778.34874230581
2023-06-02,123487.11388361864
2023-06-05,123487.11388361864
2023-06-06,123487.11388361864
2023-06-07,124077.30567486618
2023-06-08,124077.30567486618
2023-06-09,122730.38451866196
2023-06-12,122730.38451866196
2023-06-13,122067.89078769955
2023-06-14,121903.46622859704
2023-06-15,121903.46622859704
2023-06-16,121903.46622859704
2023-06-20,121245.43616965304
2023-06-21,121751.7991350254
2023-06-22,120440.92400380361
2023-06-23,120440.92400380361
2023-06-26,121526.78685749807
2023-06-27,122369.3999060168
2023-06-28,121261.77323792264
2023-06-29,121261.77323792264
2023-06-30,121261.77323792264
2023-07-05,121102.07454215248
2023-07-06,121102.07454215248
2023-07-07,121102.07454215248
2023-07-10,121102.07454215248
2023-07-11,121471.00801069463
2023-07-12,120815.31234399903
2023-07-13,120815.31234399903
2023-07-14,120815.31234399903
2023-07-17,120815.31234399903
2023-07-18,120163.15609641558
2023-07-19,120202.30031491234
2023-07-20,121216.52867956947
2023-07-21,121836.99617752628
2023-07-24,121710.5290613101
2023-07-25,121710.5290613101
2023-07-26,120064.33170872537
2023-07-27,119107.54839055132
2023-07-28,119107.54839055132
2023-07-31,119107.54839055132
2023-08-01,119107.54839055132
2023-08-02,120100.17517679319
2023-08-03,120100.17517679319
2023-08-04,119679.50090641712
2023-08-07,119679.50090641712
2023-08-08,119033.47572376842
2023-08-09,118250.91549295434
2023-08-10,117612.60175750982
2023-08-11,116977.73361420434
2023-08-14,117269.65727188905
2023-08-15,117036.91002208818
2023-08-16,117202.72720716633
2023-08-17,117202.72720716633
2023-08-18,117322.92147494659
2023-08-21,117870.357237213
2023-08-22,117234.09774008676
2023-08-23,117767.80146763366
2023-08-24,119398.24553227889
2023-08-25,118833.53897835402
2023-08-28,118833.53897835402
2023-08-29,120787.69577161009
2023-08-30,119655.99124171228
2023-08-31,119655.99124171228
2023-09-01,119655.99124171228
2023-09-05,119655.99124171228
2023-09-06,119520.3109290051
2023-09-07,119520.3109290051
2023-09-08,119181.39211952523
2023-09-11,119181.39211952523
2023-09-12,119734.63903231788
2023-09-13,119734.63903231788
2023-09-14,119836.03680158865
2023-09-15,120746.66850901047
2023-09-18,120746.66850901047
2023-09-19,120746.66850901047
2023-09-20,121507.41554801809
2023-09-21,121507.41554801809
2023-09-22,120851.52335488502
2023-09-25,121129.88294023802
2023-09-26,121366.19290568335
2023-09-27,120816.38286055815
2023-09-28,119931.93271341287
2023-09-29,119873.9272869556
2023-10-02,118629.06814855541
2023-10-03,119047.56083921497
2023-10-04,119943.46449013251
2023-10-05,119296.01444256467
2023-10-06,121111.34795003518
2023-10-09,122267.03306258742
2023-10-10,122380.41302568611
2023-10-11,121719.8084269139
2023-10-12,120975.07292168537
2023-10-13,122158.86123866175
2023-10-16,122158.86123866175
2023-10-17,122572.65393818673
2023-10-18,122586.23251926812
2023-10-19,122733.10851252472
2023-10-20,123536.04025697261
2023-10-23,122205.95458979586
2023-10-24,121546.29171071715
2023-10-25,122947.30200357975
2023-10-26,121623.55515308297
2023-10-27,121500.95349383725
2023-10-30,121443.72079170129
2023-10-31,121515.48781991612
2023-11-01,120859.55205298062
2023-11-02,120859.55205298062
2023-11-03,120859.55205298062
2023-11-06,120859.55205298062
2023-11-07,120859.55205298062
2023-11-08,120859.55205298062
2023-11-09,120859.55205298062
2023-11-10,122543.93514553462
2023-11-13,122543.93514553462
2023-11-14,122543.93514553462
2023-11-15,122543.93514553462
2023-11-16,122543.93514553462
2023-11-17,122543.93514553462
2023-11-20,123201.19950371012
2023-11-21,122757.52227396796
2023-11-22,122570.15408050893
2023-11-27,122570.15408050893
2023-11-28,122570.15408050893
2023-11-29,123149.74913985876
2023-11-30,123149.74913985876
2023-12-01,123588.54802664624
2023-12-04,122921.42196322263
2023-12-05,122921.42196322263
2023-12-06,122921.42196322263
2023-12-07,123216.12901469185
2023-12-08,122551.01325427248
2023-12-11,123062.03532994054
2023-12-12,123854.56053938523
2023-12-13,124424.4339931239
2023-12-14,124006.66020465002
2023-12-15,124006.66020465002
2023-12-18,124006.66020465002
2023-12-19,124006.66020465002
2023-12-20,124540.29980633402
2023-12-21,124540.29980633402
2023-12-22,124540.29980633402
2023-12-26,124540.29980633402
2023-12-27,124241.91995099859
2023-12-28,124241.91995099859
2023-12-29,124210.42392747806
2024-01-02,124469.9352075232
2024-01-03,124469.9352075232
2024-01-04,123947.8092082389
2024-01-05,123278.74386725565
2024-01-08,124519.17817751507
2024-01-09,124519.17817751507
2024-01-10,124519.17817751507
2024-01-11,123847.02860957615
2024-01-12,123847.02860957615
2024-01-16,123847.02860957615
2024-01-17,123178.50727825341
2024-01-18,123272.44674708747
2024-01-19,123272.44674708747
2024-01-22,123272.44674708747
2024-01-23,123272.44674708747
2024-01-24,123272.44674708747
2024-01-25,122753.10221994192
2024-01-26,122753.10221994192
2024-01-29,122753.10221994192
2024-01-30,122753.10221994192
2024-01-31,122485.00751598865
2024-02-01,122459.8011216186
2024-02-02,123372.45713930608
2024-02-05,122706.49752589193
2024-02-06,122439.0506087021
2024-02-07,122225.99157013823
2024-02-08,122225.99157013823
2024-02-09,122225.99157013823
2024-02-12,122225.99157013823
2024-02-13,120420.05492779684
2024-02-14,121039.61557365977
2024-02-15,121039.61557365977
2024-02-16,120536.19774973246
2024-02-20,120151.52424022528
2024-02-21,119502.95109440722
2024-02-22,119502.95109440722
2024-02-23,120094.46148873818
2024-02-26,120094.46148873818
2024-02-27,120094.46148873818
2024-02-28,120094.46148873818
2024-02-29,119722.94928698686
2024-03-01,119722.94928698686
2024-03-04,119722.94928698686
2024-03-05,120408.81592087608
2024-03-06,120000.79896638157
2024-03-07,120000.79896638157
2024-03-08,120345.17669415553
2024-03-11,120345.17669415553
2024-03-12,120746.07547436646
2024-03-13,120777.23878118276
2024-03-14,120940.22275515317
2024-03-15,121155.97141012571
2024-03-18,121155.97141012571
2024-03-19,121909.10137397841
2024-03-20,122614.57933629313
2024-03-21,122614.57933629313
2024-03-22,122614.57933629313
2024-03-25,122614.57933629313
2024-03-26,122614.57933629313
2024-03-27,122614.57933629313
2024-03-28,122614.57933629313
2024-04-01,121952.7107170961
2024-04-02,121952.7107170961
2024-04-03,121484.99151071822
2024-04-04,123136.54501922133
2024-04-05,123437.99358003588
2024-04-08,123437.99358003588
2024-04-09,123028.5761568943
2024-04-10,123028.5761568943
2024-04-11,124149.91162400528
2024-04-12,124149.91162400528
2024-04-15,126505.96795489642
2024-04-16,126505.96795489642
2024-04-17,127847.57218129665
2024-04-18,127847.57218129665
2024-04-19,126946.99364140349
2024-04-22,126261.73882221754
2024-04-23,126455.1428727777
2024-04-24,126253.208039979
2024-04-25,124893.86721846854
2024-04-26,124898.96815057122
2024-04-29,124443.79118484819
2024-04-30,125862.07654774572
2024-05-01,125182.67806785164
2024-05-02,125182.67806785164
2024-05-03,124726.13874329267
2024-05-06,124726.13874329267
2024-05-07,124726.13874329267
2024-05-08,124726.13874329267
2024-05-09,124726.13874329267
2024-05-10,124726.13874329267
2024-05-13,124726.13874329267
2024-05-14,124726.13874329267
2024-05-15,124726.13874329267
2024-05-16,124726.13874329267
2024-05-17,124726.13874329267
2024-05-20,124785.97452411438
2024-05-21,124785.97452411438
2024-05-22,124599.04673178335
2024-05-23,125898.963703259
2024-05-24,125898.963703259
2024-05-28,125898.963703259
2024-05-29,125898.963703259
2024-05-30,125898.963703259
2024-05-31,125219.36610796758
2024-06-03,124322.24407533868
2024-06-04,123386.41553360816
2024-06-05,124407.81197106799
2024-06-06,124352.68650548022
2024-06-07,124324.42591741914
2024-06-10,124324.42591741914
2024-06-11,124324.42591741914
2024-06-12,124274.7011200292
2024-06-13,124274.7011200292
2024-06-14,124274.7011200292
2024-06-17,124850.47120288551
2024-06-18,124850.47120288551
2024-06-20,125617.00014864962
2024-06-21,125617.00014864962
2024-06-24,125617.00014864962
2024-06-25,126119.26684367178
2024-06-26,126119.26684367178
2024-06-27,126119.26684367178
2024-06-28,125438.48006079646
2024-07-01,125438.48006079646
2024-07-02,125438.48006079646
2024-07-05,125438.48006079646
2024-07-08,125438.48006079646
2024-07-09,125438.48006079646
2024-07-10,125438.48006079646
2024-07-11,126965.1807861954
2024-07-12,126750.46741203446
2024-07-15,126750.46741203446
2024-07-16,126223.22619691463
2024-07-17,127041.39215557706
2024-07-18,127588.89661674338
2024-07-19,126900.1768308443
2024-07-22,126215.17472693847
2024-07-23,125712.9984129931
2024-07-24,127659.18631302836
2024-07-25,126284.70762935675
2024-07-26,126354.04828731653
2024-07-29,124940.93555429077
2024-07-30,125440.11469498766
2024-07-31,124762.9939483807
2024-08-01,126742.84377667165
2024-08-02,125599.60013597697
2024-08-05,124505.28964977236
2024-08-06,124784.78032564702
2024-08-07,125986.56072009083
2024-08-08,126901.66573624828
2024-08-09,127287.4161677708
2024-08-12,125148.3242480316
2024-08-13,125148.3242480316
2024-08-14,125228.12229541026
2024-08-15,126100.22149384253
2024-08-16,126257.10517696645
2024-08-19,126257.10517696645
2024-08-20,124897.72239582999
2024-08-21,124897.72239582999
2024-08-22,126937.9792233939
2024-08-23,125981.04508193725
2024-08-26,126084.13164037776
2024-08-27,126084.13164037776
2024-08-28,126265.9104683155
2024-08-29,126185.90515959485
2024-08-30,126720.63990144937
2024-09-03,129027.85901099395
2024-09-04,128331.3717633614
2024-09-05,127147.04418646076
2024-09-06,129050.5299630632
2024-09-09,128619.52714100298
2024-09-10,128622.81545598147
2024-09-11,132196.27640798577
2024-09-12,132527.06068069363
2024-09-13,132879.3968612291
2024-09-16,132262.4956941018
2024-09-17,132262.4956941018
2024-09-18,132262.4956941018
2024-09-19,132002.06703378746
2024-09-20,132325.05467370513
2024-09-23,132325.05467370513
2024-09-24,131995.9865169801
2024-09-25,131995.9865169801
2024-09-26,131283.47743520173
2024-09-27,131283.47743520173
2024-09-30,131283.47743520173
2024-10-01,131657.76761721823
2024-10-02,130947.08422759965
2024-10-03,130947.08422759965
2024-10-04,130676.0133173265
2024-10-07,130623.74813904012
2024-10-08,130623.74813904012
2024-10-09,130623.74813904012
2024-10-10,130623.74813904012
2024-10-11,130527.84818112904
2024-10-14,129884.18245149148
2024-10-15,130138.37982786386
2024-10-16,129471.1585343671
2024-10-17,129471.1585343671
2024-10-18,129471.1585343671
2024-10-21,128836.90147723643
2024-10-22,129092.46844242988
2024-10-23,128860.91132009728
2024-10-24,128860.91132009728
2024-10-25,128170.99692914695
2024-10-28,128170.99692914695
2024-10-29,128170.99692914695
2024-10-30,128715.73498478325
2024-10-31,129640.58226272854
2024-11-01,129458.58204597089
2024-11-04,129374.84097152422
2024-11-05,129684.02483180435
2024-11-06,130997.52358076586
2024-11-07,131642.3008750588
