template_key,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE_pct,average_MAE_pct,drawdown_contribution_pct,percent_total_pnl_pct,stability_across_time_slices
volatility_contraction_breakout,Breakout / Trend-Continuation Family,gap_bucket,gap_up,46,16.226819054830745,1.1603014341791915,52.17391304347826,9.36722102737332,-6.8361774368921004,16.84655042983647,11.43152833293158,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,gap_bucket,gap_down,7,165.8091671737713,1.1344177874601025,85.71428571428571,13.89871190252417,-5.6286448224304015,1.1990553480627335,4.375195152511923,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,holding_bucket,medium,357,40.409956761703,1.1075662206462267,62.745098039215684,6.151880323315314,-5.188651625969153,100.0,100.0,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,regime_bucket,rising_market,326,38.75741676733667,1.1431821789053775,61.65644171779141,6.016163136039521,-5.189194626581077,90.4176491807076,89.10223999873972,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,regime_bucket,falling_or_volatile,24,81.97230733190867,0.730808285904309,79.16666666666666,8.589604023565368,-5.491726366267115,6.640810517476151,9.886488574889707,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,regime_bucket,calmer,7,-25.12838259851273,0.48097253325461453,57.14285714285714,4.114513787016432,-4.124249916449431,2.9415403018162416,1.0112714263705855,0.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,side,long,357,40.409956761703,1.1075662206462267,62.745098039215684,6.151880323315314,-5.188651625969153,100.0,100.0,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,NVDA,36,163.78379003940995,2.4008213650179524,66.66666666666666,13.19539100394031,-6.563557961329636,9.3035715704846,23.9482325435388,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,META,42,70.58800245918663,1.101065459679157,66.66666666666666,7.614395258623187,-6.084884737182779,14.79367252539818,17.464375333823927,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,NFLX,56,23.019361160815727,0.8612141467179864,60.71428571428571,6.188195866959536,-6.223628406520813,23.3638155784372,16.670363954543475,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,QQQ,63,33.13071991177857,0.9414205528483208,69.84126984126983,3.8410479318666613,-2.7952367925004635,10.609343058700741,12.39952831221818,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,TSLA,15,161.9936190554807,1.4830370382977325,66.66666666666666,24.289845484377032,-8.927880318913955,7.413731887395378,11.788343709452343,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,SPY,79,7.762450913855177,0.849426722477624,60.75949367088608,2.2404945632530113,-4.633206501640482,11.668911030240867,8.227534506658579,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,AAPL,34,-4.264269363137626,0.574321306746338,61.76470588235294,4.743776392194798,-4.489653089990084,12.037383548852628,5.986829506140351,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,AMZN,18,-31.43818807189877,0.5999157192929349,50.0,3.614728680787687,-7.744107497476584,8.484497193875448,2.7286653299588965,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,symbol,IWM,14,-10.224494615019221,0.8409316800267884,42.857142857142854,3.2255245579117076,-3.134901270085755,2.3250736066149367,0.7861268036654515,0.5
volatility_contraction_breakout,Breakout / Trend-Continuation Family,trend_alignment,stacked_uptrend,357,40.409956761703,1.1075662206462267,62.745098039215684,6.151880323315314,-5.188651625969153,100.0,100.0,1.0
volatility_contraction_breakout,Breakout / Trend-Continuation Family,volatility_bucket,compressed,357,40.409956761703,1.1075662206462267,62.745098039215684,6.151880323315314,-5.188651625969153,100.0,100.0,1.0
