session_date,equity
2024-08-23,117246.17183845927
2024-08-26,117366.70208234446
2024-08-27,116687.20565573743
2024-08-28,116739.44822660087
2024-08-29,116522.32639307776
2024-08-30,117402.21821382896
2024-09-03,119796.17185077173
2024-09-04,118757.33625540181
2024-09-05,118863.79884169542
2024-09-06,120495.11612823182
2024-09-09,120762.73926268598
2024-09-10,121069.25843470641
2024-09-11,122650.3970238298
2024-09-12,122305.04635840918
2024-09-13,121596.95930746489
2024-09-16,121244.45457415124
2024-09-17,121244.45457415124
2024-09-18,120892.97173799454
2024-09-19,120542.50783655567
2024-09-20,120542.50783655567
2024-09-23,120542.50783655567
2024-09-24,120654.60310986676
2024-09-25,120654.60310986676
2024-09-26,120739.26463615801
2024-09-27,120739.26463615801
2024-09-30,121020.5263248625
2024-10-01,120811.19901013664
2024-10-02,120811.19901013664
2024-10-03,120460.9721645731
2024-10-04,119763.56141110396
2024-10-07,119416.37162513928
2024-10-08,119027.45642128127
2024-10-09,119146.54955133366
2024-10-10,119146.54955133366
2024-10-11,118456.74866891741
2024-10-14,118113.3472809505
2024-10-15,117770.9413999056
2024-10-16,118057.59639230746
2024-10-17,118199.81238068332
2024-10-18,118199.81238068332
2024-10-21,117857.15584076423
2024-10-22,117857.15584076423
2024-10-23,117552.8335022908
2024-10-24,117552.8335022908
2024-10-25,117212.05252832573
2024-10-28,117212.05252832573
2024-10-29,117212.05252832573
2024-10-30,116195.62562175917
2024-10-31,117091.94429990077
2024-11-01,116870.78702104825
2024-11-04,116413.88874728192
2024-11-05,116899.28191943972
2024-11-06,118052.61877078419
2024-11-07,118936.32932208388
2024-11-08,118936.32932208388
2024-11-11,118936.32932208388
